#{"t_start": 1748602749.592242, "env_id": "Maze-v0"}
r,l,t
-218.0,20,84.010316
-15.0,15,84.160331
-90.0,13,84.292835
-13.0,13,84.427563
-18.0,18,84.629108
-13.0,13,84.778361
-16.0,16,84.921129
-163.0,20,85.128304
-28.0,17,85.302983
-24.0,13,85.423554
-78.0,12,85.547729
-11.0,11,85.679933
-139.0,18,85.843169
-27.0,27,86.102708
-28.0,17,86.293437
-37.0,26,86.524176
-21.0,21,86.722335
-18.0,18,86.890282
-18.0,18,87.040369
-20.0,20,87.273643
-12.0,12,87.409866
-20.0,20,87.615494
-24.0,24,87.862447
-147.0,15,87.999424
-20.0,20,88.171606
-14.0,14,88.319289
-22.0,22,88.533363
-158.0,15,88.692386
-18.0,18,88.867718
-148.0,16,89.012642
-23.0,23,89.253385
-27.0,16,89.405571
-103.0,15,89.554431
-74.0,19,89.697932
-12.0,12,89.801356
-16.0,16,89.919772
-19.0,19,90.083513
-139.0,18,90.239166
-27.0,16,90.393872
-39.0,17,90.54838
-83.0,17,90.696818
-58.0,14,90.841119
-19.0,19,90.99212
-22.0,22,91.20398
-34.0,23,91.420693
-124.0,14,91.570949
-122.0,23,91.760822
-92.0,26,92.0418
-136.0,15,92.199359
-19.0,19,92.385554
-16.0,16,92.521972
-218.0,20,92.718404
-20.0,20,92.904702
-102.0,14,93.012667
-39.0,17,93.167458
-23.0,23,93.385138
-21.0,21,93.583042
-15.0,15,93.766406
-24.0,24,93.980144
-117.0,18,94.14722
-23.0,23,94.365685
-23.0,23,94.581639
-21.0,21,94.811883
-126.0,16,94.953986
-21.0,21,95.162839
-23.0,23,95.374266
-177.0,23,95.58813
-70.0,15,95.735283
-95.0,18,95.917348
-18.0,18,96.111521
-68.0,13,96.209116
-24.0,24,96.428114
-48.0,15,96.561527
-72.0,17,96.729635
-129.0,19,96.921242
-15.0,15,97.07127
-84.0,18,97.246239
-20.0,20,97.42205
-13.0,13,97.545039
-180.0,15,103.95492
-15.0,15,104.126592
-259.0,28,104.440493
-18.0,18,104.595926
-19.0,19,104.801392
-19.0,19,105.018166
-60.0,16,105.200271
-162.0,19,105.405878
-16.0,16,105.571213
-21.0,21,105.763887
-23.0,12,105.895424
-17.0,17,106.091165
-20.0,18,106.282865
-18.0,18,106.457607
-18.0,18,106.66275
-23.0,23,106.873037
-19.0,19,107.069138
-103.0,15,107.202055
-28.0,17,107.374946
-26.0,26,107.656632
-134.0,13,107.815162
-13.0,13,107.937419
-13.0,13,108.033287
-151.0,19,108.225267
-124.0,14,108.318059
-12.0,12,108.449573
-70.0,15,108.589331
-40.0,18,108.797834
-82.0,16,108.991069
-126.0,16,109.139357
-17.0,17,109.317849
-47.0,14,109.488601
-21.0,21,109.703607
-48.0,15,109.841993
-19.0,19,109.989035
-72.0,17,110.173869
-24.0,24,110.441032
-139.0,18,110.575641
-24.0,24,110.828177
-19.0,19,110.999302
-134.0,24,111.305494
-26.0,26,111.54991
-17.0,17,111.73055
-81.0,15,111.927881
-141.0,20,112.128702
-206.0,19,112.302738
-171.0,17,112.471112
-14.0,14,112.602268
-17.0,17,112.786719
-28.0,28,113.067361
-17.0,17,113.245204
-24.0,24,113.499861
-264.0,22,113.713703
-27.0,27,113.938351
-41.0,19,114.106438
-102.0,14,114.211353
-205.0,18,114.335901
-82.0,16,114.48995
-90.0,13,114.612248
-72.0,17,114.779556
-17.0,17,114.958307
-16.0,16,115.107577
-13.0,13,115.208423
-19.0,19,115.402139
-35.0,13,115.513575
-157.0,14,115.644301
-157.0,25,115.940908
-192.0,16,116.09068
-61.0,17,116.23546
-21.0,21,116.404528
-79.0,13,116.4961
-30.0,30,116.795943
-24.0,24,116.982027
-230.0,21,117.14504
-17.0,17,117.338522
-338.0,30,117.584178
-28.0,17,117.733877
-22.0,22,117.930615
-18.0,18,118.149625
-21.0,21,118.334017
-93.0,16,118.473712
-20.0,20,118.655817
-16.0,16,118.808306
-34.0,23,119.035557
-63.0,19,119.236745
-13.0,13,119.397864
-98.0,21,119.609497
-74.0,19,119.816103
-19.0,19,120.014723
-17.0,17,120.195044
-92.0,15,120.349838
-13.0,13,120.471281
-194.0,18,120.692697
-21.0,21,120.925725
-18.0,18,121.104614
-180.0,15,121.255259
-18.0,18,121.413397
-13.0,13,121.546673
-128.0,18,121.73103
-19.0,19,121.943783
-19.0,19,122.102853
-27.0,16,122.273566
-18.0,18,122.447068
-13.0,13,122.550417
-37.0,15,122.676384
-79.0,13,122.804332
-20.0,20,122.970484
-25.0,25,123.238655
-125.0,15,123.411269
-153.0,21,123.605201
-17.0,17,123.788264
-18.0,18,123.950409
-106.0,18,130.525119
-65.0,21,130.724473
-17.0,15,130.871946
-15.0,15,131.015546
-14.0,14,131.145861
-18.0,18,131.314503
-53.0,20,131.508318
-15.0,15,131.692268
