#{"t_start": 1748631461.8455503, "env_id": "Maze-v0"}
r,l,t
-6.0,13,33.441604
-2.0,11,33.467488
6.0,10,33.492051
-10.0,15,33.524953
-18.0,16,33.55587
-12.0,15,33.582778
0.0,10,33.60683
-1.0,12,33.634009
-4.0,11,33.657539
-8.0,14,33.683543
-10.0,15,33.713835
-2.0,11,33.737845
-2.0,11,33.764033
-6.0,13,33.792677
-4.0,12,33.816447
-14.0,17,33.853319
0.0,10,33.878452
-6.0,13,33.904065
-8.0,14,33.931252
-21.0,18,33.967751
-8.0,14,33.99412
-5.0,14,34.025078
-3.0,13,34.055115
-4.0,12,34.080971
-8.0,14,34.106805
-3.0,8,34.127647
3.0,12,34.152667
-5.0,15,34.185836
3.0,11,34.213595
-12.0,15,34.24236
1.0,11,34.272456
-2.0,11,34.299941
-9.0,13,34.327011
-4.0,12,34.351474
0.0,10,34.375034
0.0,10,34.397101
-4.0,12,34.422608
-6.0,13,34.464817
-6.0,13,34.490433
-5.0,14,34.519725
-6.0,13,34.549406
-4.0,11,34.573843
-14.0,17,34.60906
-7.0,11,34.634301
-6.0,13,34.662405
-2.0,11,34.698076
-12.0,16,34.74052
-6.0,13,34.767011
-8.0,14,34.796522
-2.0,10,34.824902
-6.0,13,34.852175
-10.0,15,34.882495
-4.0,12,34.908123
-6.0,13,34.93468
-8.0,12,34.958729
-4.0,12,34.986149
-5.0,13,35.015848
-10.0,15,35.046325
-2.0,11,35.067662
4.0,12,36.381517
-9.0,12,36.407596
-6.0,13,36.434697
-8.0,14,36.461644
-7.0,15,36.492839
0.0,10,36.517816
-9.0,13,36.547517
-9.0,13,36.573435
-2.0,11,36.597605
-4.0,12,36.624396
-10.0,14,36.653361
-8.0,14,36.682409
0.0,10,36.703046
0.0,10,36.724436
-4.0,12,36.75171
1.0,11,36.793059
-6.0,13,36.826959
-4.0,11,36.850965
-4.0,12,36.874054
-4.0,12,36.899309
-12.0,14,36.927303
-17.0,14,36.958945
-1.0,12,36.990005
-1.0,12,37.017223
-2.0,11,37.043552
-8.0,14,37.071289
-5.0,11,37.095783
-8.0,14,37.123656
-6.0,13,37.150197
-1.0,11,37.175549
5.0,11,37.197834
-22.0,17,37.23245
-5.0,11,37.25899
-10.0,15,37.289932
1.0,11,37.313855
-10.0,15,37.34424
-5.0,14,37.371561
-6.0,13,37.400179
-6.0,13,37.42463
-9.0,11,37.451013
-8.0,14,37.478324
-2.0,11,37.506257
-11.0,13,37.533267
-4.0,12,37.56194
-4.0,12,37.589772
-16.0,18,37.621663
0.0,10,37.641963
-8.0,14,37.672051
-10.0,13,37.700415
-8.0,14,37.725245
-4.0,12,37.751858
-8.0,14,37.778176
3.0,7,37.794848
-10.0,15,37.82373
-6.0,13,37.848736
-4.0,12,37.875989
-4.0,12,37.903967
-8.0,14,37.943911
-6.0,13,37.970433
-1.0,12,37.997667
1.0,6,38.01093
1.0,11,38.036941
-2.0,11,38.057906
-4.0,12,38.084944
-8.0,14,38.11426
-1.0,12,38.141651
-2.0,11,38.162876
3.0,10,38.184873
3.0,10,38.207467
-2.0,11,38.230398
-3.0,9,38.249548
-6.0,13,38.277846
-12.0,16,38.312736
-2.0,11,38.335813
0.0,10,38.360931
-6.0,11,38.383956
-4.0,11,38.40922
-6.0,13,38.434279
-2.0,11,38.456037
-8.0,14,38.488438
-16.0,18,38.525441
-2.0,10,38.549898
-2.0,11,38.574392
-9.0,13,38.600905
0.0,10,38.624514
-4.0,12,38.653215
-4.0,12,38.677594
-6.0,13,38.708256
1.0,11,38.732366
1.0,11,38.755099
-2.0,11,38.7786
0.0,10,38.802747
-4.0,12,38.83153
-10.0,14,38.876198
-2.0,11,38.902924
-4.0,12,38.928562
-12.0,13,38.956266
-5.0,10,38.980835
-5.0,14,39.014513
-4.0,12,39.039654
0.0,10,39.061601
-3.0,13,39.091678
-8.0,14,39.119743
-6.0,13,39.145451
-8.0,14,39.170944
-4.0,12,39.195753
-8.0,13,39.221214
-10.0,12,39.248915
-5.0,15,39.279282
-2.0,11,39.304752
-2.0,11,39.333191
-2.0,11,39.357251
-6.0,13,39.388755
-8.0,14,39.417319
-6.0,13,39.446854
1.0,11,39.471199
-19.0,17,39.503994
-6.0,12,39.532621
-6.0,13,39.561177
-4.0,12,39.585906
-8.0,13,39.613948
0.0,10,39.636475
-6.0,16,39.670076
-6.0,13,39.700476
-1.0,12,39.724325
-1.0,12,39.751869
-4.0,12,39.777275
-6.0,13,39.805043
-2.0,11,39.832824
-4.0,12,39.862212
0.0,10,39.888368
-2.0,11,39.912908
-13.0,12,39.940446
0.0,10,39.962203
-6.0,13,39.988273
-2.0,11,40.011245
-2.0,11,40.033623
-1.0,12,40.062197
0.0,10,40.084955
-10.0,15,40.119243
-2.0,11,40.155912
-2.0,11,40.177375
-7.0,11,40.202635
-6.0,13,40.230168
3.0,10,40.255646
-8.0,14,40.286147
-6.0,13,40.314965
0.0,13,40.344727
-4.0,12,40.370358
-6.0,13,40.399169
0.0,10,40.421105
1.0,11,40.445723
1.0,11,40.470011
4.0,10,40.493195
0.0,10,40.515105
-6.0,13,40.541413
-4.0,12,40.568405
-9.0,8,40.586094
-6.0,12,40.611913
-6.0,13,40.636144
-6.0,10,40.660235
-6.0,13,40.685451
0.0,10,40.705641
-14.0,17,40.741402
-4.0,12,40.764043
-4.0,12,40.79233
-6.0,13,40.81996
-14.0,13,40.850661
-11.0,14,42.144836
-7.0,15,42.174512
-2.0,11,42.199949
-4.0,12,42.223152
-4.0,12,42.247715
-4.0,12,42.272222
-2.0,11,42.297513
-5.0,14,42.328696
-11.0,12,42.356189
-9.0,13,42.381979
-5.0,14,42.411539
-2.0,11,42.438195
-6.0,13,42.465078
-4.0,12,42.488504
0.0,10,42.511686
-4.0,12,42.539613
-3.0,13,42.569417
-4.0,12,42.594535
-3.0,13,42.620609
3.0,10,42.64503
0.0,10,42.66593
-10.0,12,42.691954
-6.0,10,42.7162
-4.0,12,42.742417
-2.0,10,42.762918
-2.0,11,42.78681
0.0,10,42.808414
-4.0,12,42.833629
-12.0,14,42.863623
-12.0,14,42.89004
3.0,11,42.916651
1.0,12,42.944663
0.0,10,42.966827
-2.0,11,42.998111
-6.0,13,43.042921
3.0,10,43.065714
-3.0,13,43.093847
-4.0,12,43.117934
-12.0,16,43.150606
-9.0,11,43.17649
-4.0,12,43.20001
-4.0,12,43.23142
-2.0,10,43.252829
-1.0,12,43.283388
-6.0,13,43.308334
-10.0,15,43.340187
-3.0,13,43.369402
-4.0,12,43.396668
-2.0,11,43.419383
-6.0,13,43.445021
-8.0,14,43.474536
-9.0,13,43.502633
-4.0,12,43.533612
-2.0,11,43.557507
-4.0,12,43.580548
-3.0,13,43.627766
-4.0,12,43.6561
-2.0,11,43.67994
0.0,10,43.702263
0.0,10,43.722913
0.0,10,43.747135
-12.0,16,43.781126
3.0,10,43.805522
0.0,10,43.830397
-4.0,12,43.857241
-1.0,12,43.885312
-8.0,14,43.913683
-13.0,13,43.946958
-2.0,11,43.97281
-11.0,15,44.003757
-3.0,14,44.034671
-4.0,12,44.068786
-16.0,15,44.099255
-6.0,13,44.124705
-6.0,13,44.14835
-6.0,13,44.171846
-8.0,14,44.200878
0.0,10,44.2222
-2.0,11,44.24911
-12.0,16,44.27874
-6.0,13,44.306773
-4.0,12,44.332554
-2.0,11,44.355336
-2.0,11,44.379232
4.0,11,44.404688
-4.0,12,44.428219
-3.0,13,44.454239
-13.0,13,44.480438
0.0,10,44.503866
-2.0,11,44.530951
-7.0,8,44.549587
-11.0,13,44.579433
-8.0,14,44.609922
-8.0,14,44.638325
-4.0,12,44.666867
4.0,11,44.692242
-2.0,11,44.717788
0.0,10,44.740853
-8.0,11,44.764305
-4.0,12,44.789449
-6.0,13,44.817446
-10.0,15,44.847949
-10.0,15,44.8764
-4.0,12,44.900427
1.0,11,44.924961
-12.0,15,44.954704
-4.0,12,44.979023
-6.0,13,45.004619
-10.0,13,45.03359
5.0,11,45.063338
-6.0,13,45.109644
0.0,10,45.139619
-2.0,11,45.166544
5.0,10,45.190961
1.0,11,45.217368
3.0,10,45.242487
-2.0,11,45.264874
-3.0,13,45.294016
-5.0,10,45.32039
-4.0,12,45.347245
-4.0,12,45.374175
-2.0,11,45.396909
-4.0,11,45.420612
3.0,10,45.443353
-6.0,12,45.46862
-6.0,13,45.498704
1.0,11,45.523208
-6.0,13,45.550189
-9.0,11,45.576438
-4.0,11,45.599313
-9.0,11,45.626221
-4.0,12,45.655421
-4.0,12,45.678244
-1.0,12,45.70509
0.0,10,45.730782
-6.0,13,45.763408
3.0,10,45.785278
-4.0,11,45.807216
-10.0,15,45.844514
-4.0,12,45.885174
6.0,7,45.903365
-6.0,13,45.927575
-4.0,12,45.951287
-1.0,12,45.980169
-4.0,12,46.007844
-2.0,11,46.033312
-9.0,13,46.063581
-6.0,13,46.094282
-6.0,13,46.125281
-6.0,13,46.154497
-2.0,11,46.180686
-4.0,12,46.206172
-4.0,11,46.231112
-8.0,13,46.25659
-3.0,10,46.281008
-8.0,14,46.307686
-6.0,13,46.336445
-3.0,13,46.374074
-2.0,11,46.402044
-2.0,11,46.425186
-12.0,12,46.454114
-2.0,11,46.475891
1.0,11,46.50136
-2.0,11,46.526304
-4.0,12,46.5533
-2.0,11,46.577024
3.0,10,46.600145
-2.0,11,46.627104
1.0,11,46.653401
-4.0,12,46.678265
1.0,11,46.709968
