#{"t_start": 1748637379.4252467, "env_id": "Maze-v0"}
r,l,t
-17.0,10,7.37111
-19.0,10,7.380773
-17.0,10,7.390316
-19.0,10,7.400463
-16.0,10,7.410312
-15.0,10,7.420163
-18.0,10,7.430182
-19.0,10,7.439957
-19.0,10,7.450534
-18.0,10,7.4608
-19.0,10,7.47088
-18.0,10,7.480742
-17.0,10,7.49318
-19.0,10,7.504172
-19.0,10,7.513822
-19.0,10,7.524138
-12.0,10,7.533907
-17.0,10,7.543862
-19.0,10,7.55387
-18.0,10,7.563543
-18.0,10,7.573358
-19.0,10,7.582919
-18.0,10,7.592407
-19.0,10,7.602058
-19.0,10,7.613535
-19.0,10,7.624711
-19.0,10,7.634667
-16.0,10,7.644912
-19.0,10,7.655225
-19.0,10,7.664853
-19.0,10,7.674376
-16.0,10,7.684363
-18.0,10,7.694258
-19.0,10,7.703753
-19.0,10,7.714622
-19.0,10,7.726573
-13.0,10,7.742882
-19.0,10,7.754473
-19.0,10,7.764617
-18.0,10,7.776709
-17.0,10,7.788841
-19.0,10,7.798697
-19.0,10,7.808569
-19.0,10,7.818502
-14.0,10,7.82857
-18.0,10,7.838287
-19.0,10,7.848081
-19.0,10,7.857831
0.0,1,7.859415
-19.0,10,7.869021
-19.0,10,7.878665
-19.0,10,7.888484
-19.0,10,7.898232
0.0,1,7.899675
-18.0,10,7.908838
-19.0,10,7.918467
-17.0,10,7.927924
0.0,1,7.929993
-19.0,10,7.940012
-19.0,10,7.950887
-16.0,10,7.960727
-18.0,10,7.972287
-19.0,10,7.98267
-18.0,10,7.995538
-18.0,10,8.005336
-18.0,10,8.021064
-12.0,10,8.031013
-19.0,10,8.040683
-19.0,10,8.050467
-16.0,10,8.060231
-15.0,10,8.069802
-19.0,10,8.079483
-19.0,10,8.089075
-18.0,10,8.099248
-17.0,10,9.356859
-19.0,10,9.366814
-18.0,10,9.37655
-17.0,10,9.386119
-19.0,10,9.395722
-18.0,10,9.405529
-17.0,10,9.415363
-10.0,10,9.42524
-19.0,10,9.43549
-16.0,10,9.446469
-19.0,10,9.456931
-19.0,10,9.466641
-19.0,10,9.476181
-19.0,10,9.48881
-19.0,10,9.50077
0.0,1,9.502215
-19.0,10,9.511643
-18.0,10,9.521805
-19.0,10,9.531496
-17.0,10,9.541138
0.0,1,9.542509
-19.0,10,9.55195
-19.0,10,9.561558
-19.0,10,9.571434
-19.0,10,9.585256
0.0,1,9.586627
-19.0,10,9.596035
-19.0,10,9.6057
-18.0,10,9.615403
-19.0,10,9.62521
-19.0,10,9.634643
-18.0,10,9.644379
-19.0,10,9.653921
-14.0,10,9.664167
-18.0,10,9.674385
-19.0,10,9.684147
-18.0,10,9.695492
-19.0,10,9.705323
-18.0,10,9.714808
-19.0,10,9.724668
-18.0,10,9.734686
-19.0,10,9.748054
-19.0,10,9.759827
-19.0,10,9.770817
-17.0,10,9.780613
-18.0,10,9.792479
-19.0,10,9.80594
-17.0,10,9.817509
-17.0,10,9.828539
-17.0,10,9.844831
0.0,1,9.847149
-19.0,10,9.858294
-17.0,10,9.872261
-19.0,10,9.882318
-19.0,10,9.892477
-18.0,10,9.902395
-18.0,10,9.913226
-18.0,10,9.923164
-18.0,10,9.934207
-15.0,10,9.944312
0.0,1,9.945674
-18.0,10,9.955028
-17.0,10,9.964784
-19.0,10,9.974526
-19.0,10,9.984235
-13.0,10,9.995153
-18.0,10,10.005129
-18.0,10,10.015081
-18.0,10,10.024875
-18.0,10,10.034918
-19.0,10,10.044873
0.0,1,10.046237
-14.0,10,10.055744
-19.0,10,10.065568
0.0,1,10.066972
-19.0,10,10.076304
0.0,1,10.07769
-18.0,10,10.089792
-16.0,10,10.101213
-19.0,10,10.110674
-19.0,10,10.120178
-19.0,10,10.12973
-17.0,10,10.139395
-18.0,10,10.150415
-19.0,10,10.162339
-18.0,10,10.172857
-19.0,10,10.182624
-18.0,10,10.195631
-17.0,10,10.205355
-19.0,10,10.215071
-16.0,10,10.224763
-19.0,10,10.234442
-18.0,10,10.248225
-19.0,10,10.258022
-19.0,10,10.267501
-19.0,10,10.277345
-18.0,10,10.287003
-17.0,10,10.300751
-18.0,10,10.316171
-19.0,10,10.326207
-16.0,10,10.336159
-19.0,10,10.345777
-18.0,10,10.355573
-17.0,10,10.365117
-19.0,10,10.374825
-16.0,10,10.384636
0.0,1,10.386015
-19.0,10,10.395295
-19.0,10,10.404781
-16.0,10,10.414594
-17.0,10,10.424109
-16.0,10,10.433953
-17.0,10,10.443931
-19.0,10,10.455472
-19.0,10,10.466459
-17.0,10,10.476077
-19.0,10,10.486436
-17.0,10,10.499548
-19.0,10,10.509307
-16.0,10,10.519049
-19.0,10,10.528618
-19.0,10,10.538458
-19.0,10,10.548839
-19.0,10,10.558645
-19.0,10,10.568176
-16.0,10,10.578517
0.0,1,10.579894
-19.0,10,10.589216
-18.0,10,10.598702
-19.0,10,10.608287
-16.0,10,10.617787
-19.0,10,10.628721
-19.0,10,10.638488
-18.0,10,10.648129
-19.0,10,10.657757
-19.0,10,10.667323
-17.0,10,10.677356
-19.0,10,10.687219
-15.0,10,10.696818
-16.0,10,10.706844
-19.0,10,10.716681
-16.0,10,10.726448
-15.0,10,10.7368
-16.0,10,10.749974
-18.0,10,10.759535
-18.0,10,10.770929
-18.0,10,10.780689
-19.0,10,10.790212
-16.0,10,10.80233
-19.0,10,10.812546
-19.0,10,10.822293
-19.0,10,10.833619
-19.0,10,10.843258
-19.0,10,10.852986
-19.0,10,10.862964
-19.0,10,10.872517
-18.0,10,10.882086
-19.0,10,10.891581
-18.0,10,10.901025
-19.0,10,10.911526
-18.0,10,10.921069
-19.0,10,10.930661
-19.0,10,10.94018
-19.0,10,10.950052
-16.0,10,10.961584
-19.0,10,10.971172
-17.0,10,10.980687
-14.0,10,10.991737
-19.0,10,11.004482
-18.0,10,11.014039
-19.0,10,11.024676
-19.0,10,11.03468
-19.0,10,11.044472
-17.0,10,11.054163
-16.0,10,11.063814
-19.0,10,11.073335
-16.0,10,11.082941
-16.0,10,11.093524
-17.0,10,11.103881
-14.0,10,11.113693
-17.0,10,11.123397
-19.0,10,11.133316
-18.0,10,11.142955
-17.0,10,11.152511
-18.0,10,11.163182
-16.0,10,11.173065
0.0,1,11.174386
-16.0,10,11.184656
-15.0,10,11.194344
-17.0,10,11.204598
-19.0,10,11.214349
-19.0,10,11.223928
-18.0,10,11.233582
-18.0,10,11.247528
-19.0,10,11.258259
-14.0,10,11.268069
-19.0,10,11.277697
-19.0,10,11.287325
-19.0,10,11.298589
-19.0,10,11.30871
-18.0,10,11.318391
-19.0,10,11.333082
-19.0,10,11.343033
-16.0,10,11.352632
-19.0,10,11.362383
-19.0,10,11.372014
-19.0,10,11.381535
-19.0,10,11.391232
-17.0,10,11.404346
-19.0,10,11.413849
-19.0,10,11.423414
-19.0,10,11.434077
-19.0,10,11.443806
-18.0,10,11.453479
0.0,1,11.455394
-15.0,10,11.467356
-19.0,10,12.755916
-19.0,10,12.765828
-16.0,10,12.775594
-13.0,10,12.785373
-18.0,10,12.795062
-19.0,10,12.80464
-17.0,10,12.814343
0.0,1,12.815787
-19.0,10,12.825107
-10.0,10,12.834894
-19.0,10,12.84489
-18.0,10,12.854598
-18.0,10,12.864368
-17.0,10,12.874874
-19.0,10,12.88442
-15.0,10,12.894128
-19.0,10,12.903657
-18.0,10,12.91392
-18.0,10,12.923625
-19.0,10,12.933236
-14.0,10,12.943344
-18.0,10,12.953525
-18.0,10,12.963689
0.0,1,12.965525
-19.0,10,12.975781
-19.0,10,12.985981
-19.0,10,12.999055
-19.0,10,13.008753
-17.0,10,13.018891
-19.0,10,13.02838
-19.0,10,13.038199
-19.0,10,13.047583
-19.0,10,13.057631
-19.0,10,13.06744
-19.0,10,13.077069
-18.0,10,13.086648
-17.0,10,13.096984
-19.0,10,13.106534
-18.0,10,13.11622
-16.0,10,13.126573
-19.0,10,13.136426
-17.0,10,13.146108
-19.0,10,13.15568
