timesteps,episodes,avg_steps_per_episode,mean_reward,best_mean_reward,step_duration
51000,15889,3.209767763861791,-0.38,-0.42,2.680333137512207
52000,16216,3.2065860878145043,-0.61,-0.38,4.084086179733276
53000,16540,3.204353083434099,-0.53,-0.38,2.9872982501983643
54000,16863,3.202158572021586,-0.41,-0.38,4.383913040161133
55000,17189,3.199604398161615,-0.72,-0.38,2.817673921585083
56000,17515,3.1972594918641164,-0.85,-0.38,4.123098611831665
57000,17837,3.195548578796883,-0.67,-0.38,2.634066581726074
58000,18160,3.1937775330396474,-1.03,-0.38,4.863839626312256
59000,18485,3.1916689207465514,-0.79,-0.38,3.077594518661499
60000,18809,3.18996225211335,-0.62,-0.38,3.943331718444824
61000,19133,3.1882088538127844,-1.17,-0.38,2.61417818069458
62000,19455,3.1867386276021588,-0.49,-0.38,4.118706703186035
63000,19781,3.184823820838178,-0.64,-0.38,2.716947078704834
64000,20106,3.183129414105242,-0.8,-0.38,4.564833164215088
65000,20430,3.181448849730788,-0.86,-0.38,3.1940436363220215
66000,20751,3.180473230205773,-0.59,-0.38,4.425077199935913
67000,21077,3.1787256250889597,-0.48,-0.38,3.1143383979797363
68000,21402,3.1772264274366884,-0.65,-0.38,5.0435264110565186
69000,21724,3.176164610568956,-0.59,-0.38,2.948385000228882
70000,22048,3.1748004354136428,-0.81,-0.38,4.180678129196167
71000,22374,3.1732367927058194,-0.56,-0.38,2.718822717666626
72000,22699,3.171901845896295,-0.85,-0.38,3.960857629776001
73000,23021,3.1709743277876723,-0.75,-0.38,2.8852460384368896
74000,23343,3.170029559182624,-0.65,-0.38,4.209444046020508
75000,23669,3.168701677299421,-0.73,-0.38,3.154933214187622
76000,23994,3.1674585312994914,-0.83,-0.38,4.5752575397491455
77000,24321,3.165988240615106,-0.58,-0.38,2.986942768096924
78000,24643,3.165117883374589,-0.74,-0.38,4.462316513061523
79000,24968,3.1640099327138738,-0.73,-0.38,3.1609761714935303
80000,25294,3.1627658733296435,-0.27,-0.38,4.8187172412872314
81000,25620,3.161592505854801,-0.71,-0.27,2.9880619049072266
82000,25944,3.1606151711378354,-0.76,-0.27,4.38698148727417
83000,26270,3.1594975256947087,-0.75,-0.27,2.8371737003326416
84000,26597,3.1582509305560778,-0.89,-0.27,3.907339334487915
85000,26922,3.1572691479087736,-0.97,-0.27,2.5595836639404297
86000,27245,3.156469076894843,-0.3,-0.27,2.5855154991149902
87000,27565,3.1561400326500997,-1.12,-0.27,3.8890490531921387
88000,27895,3.1546872199318874,-0.7,-0.27,2.5785720348358154
89000,28218,3.1539797292508327,-0.81,-0.27,3.8645436763763428
90000,28540,3.153468815697267,-0.5,-0.27,2.5542259216308594
91000,28864,3.152681541019956,-0.85,-0.27,3.9207558631896973
92000,29188,3.1519460052076194,-0.52,-0.27,2.5223467350006104
93000,29509,3.151580873631773,-0.75,-0.27,3.817455291748047
94000,29832,3.150945293644409,-0.51,-0.27,2.6095404624938965
95000,30153,3.15059861373661,-0.8,-0.27,3.823850154876709
96000,30475,3.15005742411813,-0.78,-0.27,2.612849473953247
97000,30795,3.14982951777886,-0.93,-0.27,4.21931529045105
98000,31118,3.1492383829294943,-0.5,-0.27,2.6732969284057617
99000,31444,3.148454395115125,-0.8,-0.27,3.9416871070861816
100000,31762,3.1483848624142055,-0.86,-0.27,2.6392593383789062
