#{"t_start": 1748598610.4538083, "env_id": "Maze-v0"}
r,l,t
-15.0,15,86.52673
-18.0,18,86.648843
-14.0,14,86.751029
-17.0,17,86.84982
-14.0,14,86.940156
-25.0,15,87.006124
-18.0,18,87.103925
-16.0,16,87.202663
-23.0,13,87.259965
-14.0,14,87.339818
-16.0,16,87.464111
-18.0,18,87.583319
-18.0,18,87.676308
-17.0,17,87.807731
-22.0,12,87.901863
-14.0,14,88.01397
-15.0,15,88.136405
-15.0,15,88.26648
-16.0,16,88.383038
-15.0,15,88.497473
-17.0,17,88.651184
-21.0,21,88.77386
-27.0,17,88.861246
-18.0,18,88.961451
-14.0,14,89.021765
-14.0,14,89.083823
-15.0,15,89.165625
-26.0,16,89.256849
-16.0,16,89.35902
-15.0,15,89.450692
-20.0,20,89.542754
-15.0,15,89.618748
-16.0,16,89.719069
-18.0,18,89.816599
-25.0,15,89.904483
-12.0,12,89.963839
-22.0,22,90.12252
-16.0,16,90.25507
-12.0,12,90.338524
-15.0,15,90.444773
-17.0,17,90.578724
-16.0,16,90.691385
-16.0,16,90.813159
-14.0,14,90.91001
-24.0,14,90.992676
-14.0,14,91.077065
-14.0,14,91.157917
-17.0,17,91.244514
-21.0,21,91.372309
-16.0,16,91.485621
-23.0,13,91.544463
-15.0,15,91.618785
-26.0,16,91.702358
-15.0,15,91.769834
-23.0,13,91.840323
-16.0,16,91.923384
-15.0,15,92.023621
-18.0,18,92.109642
-15.0,15,92.191932
-18.0,18,92.291476
-14.0,14,92.380206
-18.0,18,92.477331
-29.0,19,92.562294
-15.0,15,92.643769
-23.0,13,92.725752
-26.0,16,92.828639
-16.0,16,92.915419
-16.0,16,92.999903
-14.0,14,93.085916
-18.0,18,93.165905
-18.0,18,93.274268
-22.0,12,93.326921
-15.0,15,93.405864
-16.0,16,93.516501
-21.0,21,93.660796
-16.0,16,93.76051
-23.0,13,93.843885
-29.0,19,93.95117
-22.0,22,94.086738
-26.0,16,94.167919
-16.0,16,94.256273
-24.0,24,94.366055
-16.0,16,94.45313
-15.0,15,94.530784
-16.0,16,94.629196
-16.0,16,94.721829
-26.0,16,94.809979
-15.0,15,98.88803
-12.0,12,98.974758
-15.0,15,99.088834
-12.0,12,99.183747
-17.0,17,99.263287
-16.0,16,99.363546
-16.0,16,99.476842
-16.0,16,99.565632
-14.0,14,99.63574
-14.0,14,99.715995
-16.0,16,99.835711
-12.0,12,99.90212
-12.0,12,99.963837
-15.0,15,100.0813
-14.0,14,100.144187
-20.0,20,100.286312
-14.0,14,100.368926
-15.0,15,100.460958
-15.0,15,100.535008
-14.0,14,100.617589
-16.0,16,100.725178
-15.0,15,100.807865
-22.0,12,100.869442
-12.0,12,100.952338
-14.0,14,101.022511
-12.0,12,101.104111
-16.0,16,101.193838
-14.0,14,101.275167
-16.0,16,101.383023
-15.0,15,101.495057
-16.0,16,101.593673
-15.0,15,101.715472
-21.0,11,101.774576
-14.0,14,101.870183
-14.0,14,101.946978
-12.0,12,102.006324
-24.0,14,102.082457
-14.0,14,102.18916
-15.0,15,102.258047
-16.0,16,102.326441
-15.0,15,102.412468
-26.0,16,102.494628
-12.0,12,102.557933
-13.0,13,102.647654
-16.0,16,102.747159
-26.0,16,102.843586
-15.0,15,102.934206
-24.0,14,102.992235
-16.0,16,103.056937
-15.0,15,103.16553
-12.0,12,103.229879
-17.0,17,103.370525
-15.0,15,103.466056
-26.0,16,103.592894
-23.0,13,103.70188
-15.0,15,103.840365
-15.0,15,103.958679
-15.0,15,104.067844
-12.0,12,104.179718
-17.0,17,104.304956
-16.0,16,104.380706
-15.0,15,104.456912
-12.0,12,104.552068
-16.0,16,104.646159
-24.0,14,104.713261
-17.0,17,104.800622
-14.0,14,104.884967
-18.0,18,104.958206
-22.0,12,105.04033
-17.0,17,105.157343
-17.0,17,105.241075
-15.0,15,105.316617
-17.0,17,105.42848
-16.0,16,105.529061
-15.0,15,105.596621
-15.0,15,105.694045
-14.0,14,105.778221
-12.0,12,105.841938
-17.0,17,105.928269
-16.0,16,106.036015
-15.0,15,106.134851
-15.0,15,106.234504
-17.0,17,106.312058
-15.0,15,106.411848
-23.0,13,106.500977
-15.0,15,106.618328
-15.0,15,106.753326
-17.0,17,106.881185
-14.0,14,106.987928
-16.0,16,107.094483
-15.0,15,107.218187
-14.0,14,107.330688
-18.0,18,107.42268
-15.0,15,107.499836
-23.0,13,107.565562
-16.0,16,107.700783
-16.0,16,107.795645
-16.0,16,107.900805
-14.0,14,107.979813
-15.0,15,108.060411
-16.0,16,108.161855
-16.0,16,108.246091
-24.0,14,108.326957
-18.0,18,108.446289
-15.0,15,108.547193
-16.0,16,108.674713
-14.0,14,108.784229
-14.0,14,108.903778
-15.0,15,109.007618
-15.0,15,109.129213
-15.0,15,109.26224
-12.0,12,109.344765
-17.0,17,109.47403
-16.0,16,109.538811
-14.0,14,109.613534
-21.0,11,109.689471
-14.0,14,109.781165
-12.0,12,109.838096
-15.0,15,109.932414
-16.0,16,110.037471
-14.0,14,110.122052
-15.0,15,110.23981
-18.0,18,110.353185
-31.0,21,110.490817
-15.0,15,110.572373
-15.0,15,110.688526
-15.0,15,110.756464
-12.0,12,110.816941
-17.0,17,110.921532
-17.0,17,111.033309
-15.0,15,111.150065
-15.0,15,111.27338
-23.0,13,111.355142
-16.0,16,111.46971
-12.0,12,111.55876
-15.0,15,111.670854
-14.0,14,111.782905
-15.0,15,111.885433
-24.0,14,116.629808
-12.0,12,116.719464
-14.0,14,116.850005
-12.0,12,116.932515
-14.0,14,117.043838
-12.0,12,117.126683
-14.0,14,117.253893
-16.0,16,117.392994
-23.0,13,117.477345
-12.0,12,117.559794
-12.0,12,117.655082
-12.0,12,117.741773
-12.0,12,117.826823
-12.0,12,117.945142
-21.0,11,118.06092
-12.0,12,118.143781
-15.0,15,118.234284
-17.0,17,118.323566
-15.0,15,118.420513
-15.0,15,118.520213
-15.0,15,118.602523
-16.0,16,118.702571
-14.0,14,118.796547
-12.0,12,118.861885
-14.0,14,118.9643
-14.0,14,119.037407
-17.0,17,119.113197
-14.0,14,119.185929
-17.0,17,119.282304
-14.0,14,119.367247
-14.0,14,119.456589
-14.0,14,119.555546
-14.0,14,119.615984
-17.0,17,119.685458
-14.0,14,119.750685
