#{"t_start": 1748642894.1168349, "env_id": "Maze-v0"}
r,l,t
-16.0,24,56.043848
-20.0,26,56.098542
-20.0,27,56.157828
-10.0,22,56.205414
-4.0,19,56.244861
-41.0,37,56.327148
-10.0,23,56.381606
-18.0,27,56.433152
-16.0,26,56.481393
-18.0,25,56.542851
-18.0,25,56.593844
-25.0,26,56.657468
-6.0,21,56.703425
-9.0,20,56.748684
-29.0,31,56.809698
-29.0,32,56.888213
-12.0,24,56.943631
-20.0,23,57.005718
-12.0,20,57.060305
-26.0,29,57.135592
-15.0,28,57.1939
-21.0,25,57.249573
-20.0,27,57.309292
-23.0,27,57.369545
-27.0,26,57.428472
-6.0,21,57.481755
-36.0,34,57.587165
-23.0,27,57.681151
-11.0,21,57.735139
-24.0,28,57.791972
-26.0,31,57.855233
-24.0,30,57.928595
-20.0,26,57.988007
-28.0,32,58.052589
-16.0,26,58.104063
-24.0,27,58.161187
-20.0,28,58.225345
-12.0,24,58.289304
-21.0,26,58.380903
-12.0,24,58.429729
-13.0,22,58.475785
-20.0,27,58.525679
-14.0,23,58.575492
-15.0,24,58.622788
-5.0,13,58.660017
-20.0,29,58.72658
-24.0,30,58.784417
-12.0,20,58.834309
-3.0,13,58.864866
-16.0,23,58.938959
-20.0,26,59.002331
-24.0,27,59.060929
-32.0,29,59.115184
-20.0,25,59.188538
-25.0,29,59.250679
-12.0,24,59.304269
-19.0,25,59.36359
-23.0,27,59.427137
-24.0,30,59.484925
-19.0,26,59.548066
-6.0,11,59.575951
-6.0,12,59.604395
-14.0,24,61.199137
-19.0,24,61.253762
-13.0,22,61.303466
-25.0,26,61.363175
-26.0,30,61.438576
-16.0,25,61.488396
-12.0,23,61.538361
-23.0,26,61.614731
-31.0,31,61.685081
-37.0,33,61.749809
-21.0,26,61.820548
-21.0,25,61.875985
-4.0,20,61.915363
-22.0,29,61.968841
-18.0,24,62.027644
-26.0,31,62.149021
-18.0,26,62.219285
-32.0,34,62.29181
-6.0,15,62.32713
-18.0,26,62.383713
-12.0,24,62.433903
-20.0,28,62.524738
-10.0,23,62.591341
-10.0,23,62.640698
-6.0,8,62.658396
-27.0,28,62.719679
-6.0,21,62.766439
-18.0,25,62.821501
-24.0,30,62.881315
-27.0,28,62.942794
-18.0,27,62.999103
-24.0,29,63.059461
-10.0,23,63.112122
5.0,7,63.132492
-23.0,28,63.192948
-20.0,25,63.242673
-2.0,7,63.263934
-12.0,22,63.334643
-35.0,30,63.403876
-14.0,25,63.462445
-25.0,28,63.52265
-25.0,25,63.588826
-18.0,26,63.646127
-12.0,24,63.695431
-10.0,23,63.746247
-14.0,25,63.797544
-5.0,22,63.847434
-12.0,24,63.900196
-6.0,14,63.935235
-14.0,25,63.984098
-28.0,29,64.051766
-6.0,20,64.10116
-20.0,27,64.165894
-16.0,25,64.220608
-26.0,30,64.279721
-10.0,22,64.325217
-23.0,31,64.393157
-12.0,21,64.451452
-14.0,23,64.507942
-12.0,23,64.553498
-22.0,27,64.616913
-26.0,31,64.686834
-20.0,28,64.741082
-17.0,24,64.796992
-30.0,33,64.889612
-7.0,8,64.913024
-16.0,24,64.971765
-36.0,32,65.063378
-16.0,26,65.11383
-15.0,24,65.166508
-23.0,26,65.228135
-24.0,29,65.298277
-26.0,28,65.377295
-24.0,27,65.444716
-32.0,31,65.516978
-16.0,26,65.593478
-20.0,27,65.647577
-26.0,30,65.704836
-6.0,21,65.75859
-50.0,40,65.844587
-12.0,24,65.890597
-14.0,25,65.954798
-45.0,37,67.382498
-30.0,31,67.454327
-12.0,22,67.514509
-16.0,24,67.563733
-22.0,29,67.621711
-27.0,27,67.677065
