#{"t_start": 1748639345.9799001, "env_id": "Maze-v0"}
r,l,t
-52.0,15,21.830616
-21.0,12,21.843706
-61.0,13,21.86166
-35.0,11,21.873922
-37.0,10,21.886752
-29.0,12,23.785916
-35.0,14,23.801575
-16.0,11,23.815521
-41.0,14,23.829832
-37.0,13,23.842976
-65.0,16,23.859664
-30.0,13,23.875559
-34.0,11,23.890633
-24.0,11,23.902092
-18.0,11,23.913733
-25.0,13,23.9283
-28.0,12,23.94394
-48.0,13,23.960173
-43.0,14,23.998598
-29.0,13,24.030264
-39.0,12,24.063423
-34.0,13,24.092954
-19.0,12,24.119864
-51.0,12,24.13955
-40.0,13,24.153755
-37.0,16,24.179812
-32.0,11,24.191176
-36.0,11,24.202489
-57.0,12,24.215164
-46.0,14,24.229932
-54.0,17,24.247843
-27.0,12,24.260192
-33.0,13,24.282196
-40.0,12,24.296184
-15.0,11,24.348275
-28.0,11,24.384109
-21.0,10,24.410936
-63.0,16,24.445814
-39.0,13,24.4685
-18.0,10,24.479643
-54.0,14,24.49452
-17.0,13,24.511808
-44.0,11,24.523304
-37.0,12,24.535724
-34.0,12,24.547966
-16.0,11,24.561894
-26.0,12,24.575141
-19.0,13,24.589299
-46.0,14,24.604897
-19.0,12,24.621806
-33.0,11,24.634787
-67.0,15,24.677851
-20.0,11,24.706627
-11.0,12,24.737081
-21.0,10,24.760504
-29.0,10,24.788746
-22.0,13,24.814934
-44.0,12,24.83214
-50.0,13,24.846237
-27.0,12,24.859009
-18.0,12,24.872294
-41.0,12,24.886718
-29.0,11,24.90363
-22.0,11,24.915626
-22.0,11,24.93014
-36.0,16,24.950758
-44.0,14,24.988329
-28.0,11,25.001367
-54.0,12,25.013807
-30.0,13,25.027304
-41.0,15,25.043495
-44.0,13,25.056754
-45.0,12,25.069566
-18.0,11,25.081429
-32.0,12,25.094086
-53.0,16,25.112056
-36.0,15,25.128745
-27.0,12,25.141069
-13.0,10,25.151478
-60.0,14,25.166401
-8.0,10,25.180606
-24.0,11,25.193079
-52.0,14,25.207616
-67.0,13,25.221997
-32.0,12,25.236232
-25.0,13,25.252915
-48.0,16,25.272695
-43.0,13,25.298591
-42.0,14,25.317988
-59.0,16,25.336344
-56.0,17,25.354182
-24.0,12,25.369314
-29.0,12,25.384296
-39.0,13,25.399798
-21.0,12,25.415523
-26.0,12,25.430037
-38.0,12,25.44343
-22.0,12,25.456434
-28.0,10,25.466786
-26.0,13,25.480961
-48.0,14,25.495684
-71.0,17,25.51314
-46.0,14,25.527735
-17.0,11,25.539209
-58.0,15,25.554392
-44.0,15,25.570319
-61.0,16,25.587154
-28.0,10,25.605722
-40.0,14,25.624075
-14.0,13,25.644145
-18.0,10,25.659138
-38.0,14,25.673748
-41.0,14,25.690704
-42.0,17,25.716311
-12.0,14,25.732538
-20.0,14,25.755645
-90.0,20,25.777649
-42.0,14,25.792003
-51.0,12,25.804365
-46.0,16,25.826079
-88.0,20,25.845871
-16.0,13,25.869799
-8.0,11,25.891319
-38.0,13,25.905666
-39.0,15,25.92294
-35.0,16,25.948116
-34.0,11,25.959421
-43.0,15,25.97449
-38.0,13,25.993424
-15.0,11,26.006459
-42.0,14,26.020676
-25.0,12,26.032944
-40.0,12,26.045642
-62.0,15,26.062965
-36.0,10,26.074951
-17.0,12,26.092433
-61.0,15,26.109244
-17.0,11,26.134062
-72.0,15,26.149254
-30.0,13,26.162659
-32.0,12,26.175638
-46.0,12,26.193258
-57.0,15,26.208638
-35.0,13,26.222165
-36.0,12,26.237709
-46.0,16,26.259125
-58.0,13,26.272444
-64.0,15,26.287861
-24.0,15,26.312485
-35.0,15,26.327873
-44.0,11,26.339144
-26.0,13,26.358217
-28.0,10,26.375837
-40.0,12,26.388385
-72.0,17,26.406625
