#{"t_start": 1748467024.7885597, "env_id": "Maze-v0"}
r,l,t
-128.0,22,16.994632
-128.0,20,17.017402
-125.0,22,17.043284
-131.0,23,17.068025
-114.0,21,17.090245
-138.0,24,17.116832
-129.0,21,17.137957
-100.0,21,17.163706
-145.0,22,17.186872
-130.0,21,17.211878
-142.0,22,17.234875
-122.0,20,17.256573
-104.0,19,17.280466
-122.0,20,17.303993
-119.0,20,17.327388
-100.0,21,17.353748
-103.0,21,17.377334
-124.0,22,17.403548
-113.0,19,17.426296
-134.0,22,17.45186
-143.0,25,17.480895
-99.0,20,17.504066
-84.0,20,17.538452
-146.0,26,17.56642
-114.0,20,17.587552
-105.0,18,17.607058
-124.0,28,17.635409
-93.0,20,17.662208
-130.0,24,17.692178
-120.0,23,17.721749
-127.0,22,17.750787
-139.0,22,17.77915
-131.0,20,17.812338
-111.0,20,17.839581
-151.0,24,17.870481
-137.0,22,17.897328
-117.0,23,17.926561
-110.0,21,17.951176
-140.0,23,17.973874
-119.0,20,17.995273
-108.0,20,18.020207
-120.0,23,18.047593
-116.0,19,18.070295
-111.0,26,18.108175
-111.0,21,18.12967
-122.0,20,18.150563
-146.0,23,18.17416
-123.0,21,18.197903
-123.0,23,18.222665
-96.0,19,18.247647
-131.0,20,18.267989
-95.0,19,18.292858
-96.0,20,18.3152
-109.0,20,18.340412
-142.0,22,18.362957
-147.0,24,18.386895
-121.0,19,18.407347
-113.0,22,18.43057
-92.0,19,18.452849
-119.0,20,18.4749
-84.0,20,18.500087
-132.0,21,18.522148
-144.0,21,18.576499
-91.0,19,18.597165
-156.0,24,18.624442
-160.0,25,18.649905
-126.0,23,18.677443
-148.0,22,18.699466
-104.0,22,18.733671
-109.0,21,18.760025
-136.0,24,18.786289
-144.0,21,18.808234
-120.0,20,18.83062
-154.0,22,20.111228
-130.0,22,20.134762
-127.0,22,20.158546
-101.0,22,20.182929
-96.0,20,20.215394
-121.0,21,20.239523
-111.0,20,20.263812
-144.0,23,20.28757
-93.0,20,20.310651
-136.0,24,20.341485
-104.0,19,20.363147
-122.0,22,20.386159
-122.0,22,20.412362
-105.0,21,20.435658
-146.0,23,20.459385
-120.0,20,20.482783
-142.0,22,20.50611
-114.0,20,20.530812
-126.0,21,20.552525
-145.0,22,20.575344
-126.0,20,20.596678
-104.0,19,20.618932
-147.0,26,20.646262
-134.0,23,20.669584
-135.0,21,20.690956
-128.0,23,20.716747
-119.0,19,20.737592
-145.0,24,20.763309
-113.0,22,20.789067
-115.0,19,20.809848
-120.0,20,20.834437
-112.0,21,20.858285
-111.0,20,20.880276
-129.0,23,20.910632
-103.0,19,20.931437
-137.0,20,20.953211
-115.0,21,20.975606
-125.0,22,21.006103
-101.0,19,21.027771
-106.0,19,21.048965
-134.0,22,21.077249
-140.0,23,21.103121
-123.0,21,21.1263
-142.0,24,21.153999
-140.0,20,21.175255
-148.0,24,21.203649
-102.0,20,21.228581
-137.0,20,21.250226
-126.0,20,21.273962
-139.0,22,21.30005
-119.0,22,21.323537
-134.0,22,21.346892
-120.0,20,21.370011
-172.0,25,21.396444
-93.0,21,21.420532
-107.0,20,21.444036
-76.0,18,21.467018
-117.0,21,21.490158
-115.0,20,21.518497
-110.0,20,21.542873
-120.0,20,21.564981
-125.0,25,21.595352
-131.0,20,21.622235
-93.0,20,21.648073
-105.0,23,21.67467
-95.0,19,21.696894
-143.0,28,21.728111
-143.0,25,21.760149
-148.0,22,21.783748
-107.0,19,21.805057
-104.0,19,21.828748
-134.0,22,21.852562
-150.0,24,21.87802
-101.0,19,21.906821
-116.0,19,21.939689
-135.0,21,21.962976
-90.0,21,21.994338
-117.0,21,22.020055
-105.0,20,22.042489
-128.0,22,22.071834
-119.0,20,22.093135
-163.0,28,22.125697
-98.0,19,22.147899
-121.0,24,22.176585
-129.0,23,22.203161
-120.0,20,22.226856
-126.0,21,22.25064
-149.0,23,22.278057
-145.0,22,22.302317
-106.0,21,22.326878
-160.0,25,22.352867
-89.0,20,22.375425
-115.0,21,22.40066
-114.0,23,22.428129
-126.0,23,22.456773
