#{"t_start": 1748505702.8801064, "env_id": "Maze-v0"}
r,l,t
-283.0,15,19.395012
-214.0,13,19.414523
-142.0,12,19.432642
-109.0,10,19.448019
-85.0,11,19.464693
-146.0,12,19.483724
-80.0,10,19.499558
-146.0,12,19.51763
-177.0,13,19.537421
-210.0,13,19.558658
-246.0,15,19.582111
-106.0,10,19.597536
-214.0,13,19.617462
-242.0,13,19.636792
-114.0,12,19.65613
-76.0,10,19.671845
-150.0,12,19.690866
-109.0,11,19.707785
-268.0,14,19.729787
-115.0,12,19.749449
-267.0,14,19.777435
-76.0,10,19.794215
-172.0,12,19.812457
-147.0,13,19.832371
-73.0,10,19.85362
-138.0,13,19.892302
-117.0,12,19.912301
-217.0,14,19.935509
-45.0,10,19.951258
-113.0,11,21.57548
-75.0,11,21.595578
-176.0,12,21.613604
-76.0,10,21.628714
-50.0,10,21.644582
-174.0,11,21.661838
-220.0,14,21.6829
-220.0,14,21.704853
-49.0,10,21.720741
-114.0,11,21.737411
-146.0,12,21.755899
-114.0,11,21.774729
-245.0,14,21.796442
-145.0,11,21.813199
-81.0,11,21.829748
-111.0,11,21.846688
-46.0,10,21.861746
-149.0,13,21.882711
-110.0,11,21.900274
-75.0,10,21.922715
-85.0,11,21.943948
-151.0,13,21.969135
-188.0,14,21.992536
-183.0,14,22.014895
-188.0,14,22.037189
-183.0,13,22.056951
-151.0,13,22.077196
-185.0,13,22.097197
-79.0,10,22.112832
-154.0,10,22.133442
-150.0,12,22.155446
-111.0,11,22.175056
-153.0,13,22.195601
-102.0,10,22.211105
-276.0,15,22.237307
-149.0,12,22.255329
-202.0,12,22.273378
-118.0,12,22.291946
-49.0,10,22.30716
-224.0,13,22.327021
-158.0,11,22.345082
-82.0,11,22.364146
-115.0,11,22.381715
-135.0,12,22.401733
-105.0,11,22.422497
-108.0,10,22.437887
-270.0,14,22.458841
-110.0,11,22.475462
-111.0,11,22.49252
-113.0,11,22.510248
-114.0,12,22.52845
-78.0,10,22.543913
-195.0,13,22.568188
-48.0,10,22.584154
-113.0,11,22.601627
-139.0,12,22.620657
-251.0,15,22.644555
-111.0,11,22.661519
-253.0,15,22.68651
-186.0,14,22.708081
-118.0,12,22.726275
-142.0,12,22.74451
-76.0,10,22.761358
-229.0,11,22.779366
-42.0,10,22.794507
-174.0,13,22.817006
-111.0,11,22.834955
-148.0,12,22.852933
-83.0,11,22.86944
-212.0,13,22.889641
-143.0,11,22.906352
-213.0,13,22.927221
-115.0,12,22.94589
-150.0,13,22.966731
-188.0,14,22.98776
-77.0,11,23.006109
-113.0,11,23.023206
-48.0,10,23.038484
-110.0,11,23.056152
-142.0,11,23.072865
-177.0,13,23.095788
-147.0,13,23.115771
-249.0,16,23.139981
-175.0,12,23.159832
-208.0,12,23.181141
-253.0,15,23.204036
-220.0,14,23.225058
-217.0,15,23.247681
-221.0,15,23.26984
-98.0,10,23.290543
-152.0,13,23.310399
-76.0,10,23.32597
-114.0,12,23.344447
-85.0,11,23.361311
-281.0,14,23.382903
-184.0,12,23.402224
-143.0,11,23.418805
-215.0,13,23.438841
-181.0,14,23.461075
-175.0,12,23.479002
-80.0,10,23.494701
-166.0,12,23.518228
-77.0,10,23.533795
-146.0,12,23.551707
-111.0,11,23.568453
-113.0,11,23.58506
-179.0,13,23.605528
-113.0,11,23.622881
-214.0,14,23.644616
-118.0,12,23.663964
-78.0,10,23.680064
-78.0,10,23.697799
-169.0,11,23.714594
-75.0,11,23.73351
-177.0,13,23.753529
-181.0,12,23.774463
-113.0,11,23.791412
-303.0,16,23.816563
-156.0,12,23.837618
-104.0,10,23.852754
-182.0,12,23.871823
-114.0,11,23.888651
-179.0,13,23.912043
-76.0,10,23.927322
-39.0,10,23.944556
-148.0,12,23.96395
-104.0,10,23.983308
-89.0,10,24.014977
-183.0,13,24.037544
-115.0,12,24.057172
-142.0,12,24.076449
-148.0,12,24.09568
-110.0,10,24.111042
-139.0,11,24.127935
-222.0,15,24.150853
-110.0,11,24.170519
-118.0,12,24.192616
-181.0,13,24.213092
-111.0,11,24.230633
-237.0,12,24.248955
-144.0,12,24.26697
-145.0,11,24.286485
-181.0,13,24.307615
-190.0,14,24.328823
-181.0,13,24.349858
-253.0,15,24.374827
-139.0,11,24.392506
-112.0,12,24.410681
-213.0,13,24.43018
-147.0,13,24.450477
-81.0,11,24.46707
-79.0,10,24.483675
-113.0,11,24.522754
-194.0,12,24.545397
-214.0,14,24.566529
-76.0,10,24.581913
-217.0,14,24.603391
-106.0,12,24.623948
-137.0,10,24.639765
-145.0,12,24.659351
-104.0,10,24.675935
-113.0,11,24.693746
-120.0,12,24.715328
-153.0,13,24.734989
-102.0,10,24.750323
-188.0,14,24.771388
-176.0,12,24.790227
-116.0,12,24.809868
-80.0,10,24.825795
-46.0,10,24.841164
-182.0,13,24.860612
-225.0,15,24.883476
-179.0,13,26.533904
-116.0,12,26.553499
-116.0,12,26.571345
-148.0,12,26.58934
-76.0,10,26.605285
-174.0,13,26.625193
-80.0,11,26.641975
-112.0,12,26.661305
-148.0,12,26.679578
-114.0,11,26.697642
-78.0,11,26.71468
-76.0,10,26.729939
-205.0,14,26.752977
-42.0,10,26.768079
-116.0,12,26.786212
-115.0,11,26.803175
-180.0,13,26.822645
-72.0,10,26.838653
-141.0,12,26.85767
-137.0,11,26.874898
-72.0,11,26.893892
-186.0,14,26.915713
-109.0,11,26.934285
-116.0,12,26.952188
-114.0,12,26.970829
-150.0,12,26.989748
-81.0,11,27.00643
-85.0,11,27.023782
-146.0,12,27.041714
-118.0,12,27.060335
-114.0,12,27.078331
-218.0,14,27.101091
-186.0,14,27.123315
-153.0,13,27.14345
-153.0,13,27.164048
-79.0,10,27.179662
-221.0,15,27.203098
-150.0,12,27.221194
-173.0,11,27.239779
-93.0,11,27.262194
-180.0,13,27.281557
-188.0,14,27.302261
-193.0,11,27.32056
-109.0,10,27.335602
-118.0,12,27.354154
-120.0,12,27.372621
-41.0,10,27.392288
-46.0,10,27.407966
-79.0,11,27.424757
-142.0,12,27.442846
-184.0,14,27.468469
-108.0,10,27.48364
-181.0,13,27.503141
-42.0,10,27.518566
-214.0,14,27.539555
-46.0,10,27.555924
-113.0,11,27.574576
-50.0,10,27.590739
-183.0,13,27.610326
-148.0,12,27.628414
-48.0,10,27.646253
-141.0,13,27.669368
-116.0,12,27.688698
