#{"t_start": 1748644570.8125336, "env_id": "Maze-v0"}
r,l,t
-31.0,13,15.405761
-40.0,12,15.435809
-38.0,13,15.471751
-42.0,13,15.496126
-48.0,13,15.520517
-26.0,11,15.540329
-37.0,11,15.569066
-50.0,15,15.611399
-51.0,16,15.647062
-35.0,12,15.669041
-40.0,14,15.713784
-36.0,12,15.750141
-40.0,12,15.781343
-53.0,15,15.815735
-54.0,16,15.846218
-25.0,11,15.867462
-42.0,13,15.898943
-38.0,13,15.927952
-48.0,15,15.969087
-24.0,11,16.00091
-26.0,10,16.022696
-28.0,12,16.052234
-42.0,12,16.073566
-34.0,11,16.094004
-49.0,14,16.124424
-50.0,14,16.157535
-36.0,12,16.182059
-30.0,12,16.208778
-40.0,12,16.237025
-34.0,11,16.27723
-37.0,13,16.31182
-40.0,14,16.348194
-29.0,10,16.372651
-42.0,14,16.399714
-23.0,14,16.441265
-48.0,15,16.489178
-32.0,10,16.511783
-44.0,13,16.539325
-33.0,11,16.562274
-47.0,14,16.590362
-34.0,11,16.619388
-64.0,18,16.648967
-42.0,13,16.67132
-47.0,16,16.70029
-39.0,13,16.731604
-38.0,13,16.75554
-46.0,13,16.776434
-33.0,11,16.797125
-47.0,15,16.847995
-35.0,11,16.873328
-34.0,13,16.900625
-37.0,11,16.927529
-34.0,12,16.947113
-28.0,12,16.968604
-33.0,11,16.988538
-29.0,11,17.008979
-49.0,14,17.03654
-44.0,14,17.063432
-29.0,12,17.084
-40.0,13,17.105933
-46.0,15,17.131656
-24.0,10,17.147794
-43.0,12,17.175277
-47.0,14,17.211985
-36.0,13,17.236354
-47.0,15,17.261021
-39.0,12,17.280695
-43.0,12,17.302166
-44.0,13,17.32555
-41.0,12,17.34617
-42.0,13,17.368577
-58.0,13,17.391013
-47.0,14,17.417763
-32.0,12,17.438128
-36.0,11,17.457518
-42.0,12,17.495363
-42.0,11,17.513697
-29.0,13,17.543731
-50.0,18,17.592841
-49.0,14,17.620107
-32.0,10,17.636302
-29.0,10,17.653275
-44.0,14,17.682256
-46.0,16,17.715693
-39.0,12,17.736875
-36.0,12,17.758453
-56.0,17,19.862854
-37.0,12,19.882391
-40.0,12,19.901776
-52.0,14,19.925119
-58.0,16,19.951058
-44.0,12,19.972686
-32.0,10,19.99358
-41.0,12,20.015594
-40.0,14,20.038453
-28.0,10,20.054753
-28.0,11,20.072768
-29.0,11,20.093218
-44.0,14,20.12216
-34.0,13,20.14554
-36.0,11,20.163686
-23.0,10,20.182085
-50.0,17,20.21345
-44.0,13,20.247366
-33.0,11,20.266254
-37.0,12,20.292908
-27.0,13,20.326314
-45.0,14,20.350187
-42.0,12,20.369654
-32.0,10,20.38644
-56.0,15,20.411632
-52.0,14,20.439971
-49.0,12,20.462558
-40.0,13,20.483953
-38.0,11,20.504321
-56.0,17,20.532456
-43.0,13,20.556504
-28.0,10,20.573018
-47.0,12,20.594232
-29.0,10,20.624565
-36.0,11,20.651423
-42.0,13,20.674192
-47.0,13,20.69821
-50.0,15,20.722367
-33.0,10,20.740133
-27.0,11,20.763443
-43.0,12,20.782906
-46.0,14,20.80502
-42.0,14,20.83179
-48.0,16,20.86632
-34.0,12,20.895216
-44.0,12,20.919901
-42.0,13,20.940663
-43.0,14,20.9627
-48.0,14,20.985293
-34.0,11,21.00339
-35.0,12,21.026171
-32.0,11,21.047309
-31.0,12,21.070642
-50.0,14,21.09679
-40.0,13,21.135001
-23.0,11,21.157587
-36.0,13,21.17976
-38.0,13,21.216786
-40.0,13,21.241458
-42.0,13,21.273955
-30.0,11,21.29506
-32.0,10,21.312746
-30.0,10,21.328937
-44.0,13,21.353531
-32.0,11,21.38075
-29.0,10,21.40451
-59.0,16,21.43749
-41.0,11,21.468291
-40.0,11,21.505
-38.0,12,21.529171
-36.0,11,21.547644
-50.0,14,21.570835
-40.0,12,21.590778
-48.0,15,21.616954
-42.0,13,21.638111
-40.0,12,21.657176
-43.0,14,21.688078
-36.0,13,21.723572
-26.0,11,21.74675
-29.0,12,21.775173
-56.0,17,21.804389
-32.0,10,21.824502
-37.0,11,21.845573
-27.0,10,21.864837
-41.0,13,21.885432
-46.0,15,21.909507
-40.0,13,21.930265
-44.0,13,21.961797
-26.0,13,21.987977
-43.0,12,22.010478
-38.0,11,22.030995
-57.0,16,22.072673
-44.0,13,22.114676
-38.0,12,22.151164
-34.0,12,22.180945
-44.0,13,22.208993
-62.0,18,22.241453
-39.0,12,22.265584
-26.0,10,22.282611
-34.0,11,22.302778
-39.0,14,22.327904
-41.0,13,22.358093
-42.0,13,22.397685
-44.0,15,22.439412
-32.0,11,22.473662
-37.0,12,22.50842
-42.0,13,22.545152
-38.0,12,22.568379
-60.0,19,22.615792
-37.0,12,22.641077
-61.0,17,22.671102
-44.0,13,22.697496
-39.0,14,22.732428
-52.0,17,22.762739
-49.0,14,22.806351
-52.0,17,22.846765
-21.0,11,22.871138
-30.0,11,22.889217
-36.0,13,22.924603
-33.0,11,22.950427
-32.0,11,22.985188
-50.0,14,23.008242
-38.0,14,23.034184
-78.0,22,23.070058
-50.0,15,23.094446
-28.0,11,23.112949
-56.0,18,23.145994
-35.0,11,23.164634
-43.0,13,23.189368
-40.0,14,23.212501
-38.0,12,23.232336
-48.0,14,23.256498
-44.0,13,23.284201
-37.0,14,23.31038
-38.0,13,23.337605
-36.0,13,23.38098
-67.0,18,23.429172
-42.0,11,23.452652
-41.0,14,23.479085
-31.0,10,23.498214
-60.0,16,23.544504
-19.0,11,23.565926
-56.0,17,23.597716
-46.0,12,23.618031
-36.0,11,23.645178
-27.0,11,23.663613
-41.0,12,23.705194
-34.0,13,23.744805
-48.0,15,23.794106
-38.0,12,23.816443
-30.0,10,23.838137
-36.0,13,23.859153
-31.0,11,23.88228
-34.0,10,23.899729
-50.0,15,23.951782
-54.0,16,23.98498
-38.0,12,24.005127
-44.0,13,24.029471
-34.0,12,24.050712
-44.0,12,25.798067
-41.0,15,25.829397
-46.0,16,25.861104
-36.0,13,25.884249
-45.0,15,25.908934
-39.0,13,25.933647
-30.0,10,25.950833
-28.0,14,25.981823
-52.0,17,26.008885
-43.0,15,26.034647
-40.0,13,26.057217
-46.0,13,26.078985
-35.0,10,26.097732
-29.0,11,26.115494
-48.0,13,26.136811
-46.0,14,26.159178
-32.0,14,26.189591
-39.0,13,26.219648
-32.0,13,26.243303
-39.0,16,26.274313
-39.0,12,26.293853
-29.0,14,26.318633
-50.0,16,26.352724
-38.0,12,26.375931
-32.0,12,26.396614
-28.0,10,26.4145
-31.0,15,26.445729
-46.0,13,26.472528
-56.0,16,26.508667
-35.0,13,26.537243
-41.0,12,26.556666
-36.0,11,26.574424
-34.0,11,26.592153
-42.0,13,26.614324
-40.0,14,26.64741
-40.0,12,26.678653
-36.0,13,26.703109
-44.0,13,26.72429
-30.0,11,26.742678
-42.0,12,26.762452
-38.0,13,26.783669
-36.0,11,26.802158
-38.0,12,26.83135
-36.0,12,26.855966
-28.0,11,26.878932
-45.0,13,26.902761
-56.0,16,26.934252
-58.0,17,26.962669
-28.0,10,26.981224
-31.0,11,26.999686
-51.0,14,27.024902
-40.0,13,27.047114
-24.0,12,27.078749
-50.0,15,27.102599
-58.0,16,27.127803
-40.0,14,27.156976
-36.0,11,27.237093
-41.0,13,27.275398
-44.0,14,27.32553
-51.0,18,27.379466
-40.0,12,27.419494
-44.0,13,27.467039
-50.0,16,27.49947
-39.0,13,27.528714
-28.0,10,27.550689
-54.0,15,27.600362
-48.0,14,27.635107
-25.0,10,27.652882
-50.0,15,27.676564
