#{"t_start": 1748499112.4644272, "env_id": "Maze-v0"}
r,l,t
-963.0,11,29.440955
-670.0,10,29.467852
-969.0,12,29.497458
-675.0,12,29.521343
-1279.0,13,29.550612
-1284.0,12,29.599303
-1893.0,15,29.65764
-661.0,10,29.697571
-53.0,10,29.724323
-954.0,11,29.751225
-1295.0,14,29.775994
-952.0,12,29.800143
-973.0,12,29.823756
-3096.0,15,29.863072
-1880.0,14,29.899246
-650.0,10,29.940167
-1560.0,11,29.983286
-1277.0,13,30.025357
-1566.0,11,30.0572
-648.0,11,30.084806
-660.0,11,30.131836
-3079.0,17,30.195657
-970.0,10,30.222551
-678.0,12,30.248228
-955.0,12,30.281513
-660.0,11,30.318684
-1264.0,10,30.343612
-1872.0,12,30.369433
-657.0,11,30.397
-1562.0,13,30.427157
-1578.0,12,30.452506
-971.0,13,30.485373
-672.0,12,30.545307
-1276.0,12,30.587141
-1585.0,13,30.617827
-1881.0,14,30.644013
-671.0,11,30.667772
-354.0,11,30.692048
-953.0,10,30.712875
-368.0,11,30.735092
-1277.0,13,30.765648
-1575.0,12,30.796599
-960.0,12,30.817978
-1584.0,12,30.838902
-1566.0,14,30.866017
-2512.0,16,30.890789
-1263.0,11,30.913244
-1274.0,11,30.932322
-954.0,11,30.954699
-1580.0,13,30.977445
-377.0,11,30.995408
-1261.0,12,31.016186
-635.0,10,32.805927
-1277.0,11,32.82711
-674.0,11,32.847835
-1881.0,12,32.868684
-1875.0,14,32.896312
-1274.0,11,32.915625
-1255.0,12,32.942553
-1555.0,12,32.967132
-653.0,10,32.9906
-978.0,12,33.017754
-359.0,10,33.036886
-1275.0,12,33.057857
-363.0,11,33.077858
-684.0,12,33.098373
-950.0,10,33.120486
-657.0,11,33.147657
-1266.0,11,33.171909
-660.0,11,33.194528
-663.0,12,33.219019
-53.0,10,33.242614
-1260.0,11,33.270014
-665.0,11,33.289803
-2205.0,15,33.324424
-661.0,10,33.343844
-660.0,11,33.368456
-70.0,10,33.389453
-960.0,11,33.417995
-371.0,11,33.435828
-977.0,11,33.455455
-669.0,12,33.476279
-361.0,10,33.496788
-360.0,11,33.518676
-47.0,10,33.536175
-1282.0,13,33.559664
-955.0,10,33.580569
-668.0,11,33.602033
-967.0,12,33.62966
-1890.0,15,33.661111
-368.0,11,33.68158
-1268.0,11,33.701989
-61.0,10,33.720021
-663.0,11,33.743495
-1580.0,14,33.765499
-1262.0,13,33.789593
-377.0,11,33.808828
-960.0,11,33.830161
-1242.0,11,33.857048
-664.0,10,33.886452
-1559.0,13,33.915789
-1867.0,12,33.946207
-1545.0,11,33.9754
-50.0,10,33.993031
-985.0,13,34.017895
-367.0,10,34.039071
-359.0,10,34.06295
-65.0,10,34.08181
-2186.0,16,34.111412
-963.0,11,34.132407
-359.0,10,34.150983
-1271.0,13,34.17439
-1277.0,13,34.195888
-353.0,10,34.21669
-50.0,10,34.236663
-960.0,11,34.259363
-374.0,11,34.277483
-377.0,11,34.29692
-67.0,10,34.31293
-350.0,10,34.332907
-1585.0,13,34.359338
-362.0,10,34.381163
-961.0,10,34.399378
-956.0,10,34.429031
-664.0,10,34.449883
-964.0,10,34.473154
-347.0,10,34.495412
-966.0,11,34.517816
-967.0,10,34.537923
-964.0,12,34.561956
-974.0,13,34.583827
-366.0,11,34.604487
-1875.0,12,34.630539
-1860.0,14,34.663328
-1278.0,12,34.684792
