#{"t_start": 1748596506.3922458, "env_id": "Maze-v0"}
r,l,t
-16.0,13,96.567968
-14.0,17,96.741167
-16.0,17,96.916619
-16.0,12,97.019033
-16.0,13,97.136847
-2.0,11,97.248257
-22.0,15,97.390157
-18.0,14,97.510751
-20.0,15,97.671056
-14.0,12,97.79104
-20.0,13,97.910788
-10.0,14,98.035112
-12.0,11,98.142102
-24.0,14,98.395069
-8.0,14,98.534103
-10.0,15,98.739043
-18.0,13,98.863976
-12.0,14,98.988044
-18.0,19,99.214235
-16.0,12,99.332669
-6.0,13,99.453024
-24.0,16,99.587093
-20.0,14,99.727947
-12.0,15,99.879128
-18.0,17,100.019594
-30.0,19,100.216471
-24.0,21,100.465955
-20.0,15,100.588395
-12.0,10,100.707644
-10.0,15,100.841897
-22.0,16,100.989017
-6.0,12,101.096082
-20.0,13,101.238757
-30.0,19,101.426757
-22.0,16,101.573509
-16.0,18,101.746278
-12.0,11,101.8468
-10.0,15,102.008857
-2.0,11,102.12268
-11.0,14,102.268853
-26.0,18,102.442462
-34.0,20,102.625098
-14.0,17,102.768069
-18.0,14,102.912496
-14.0,16,103.064243
-14.0,17,103.227252
-20.0,15,103.389414
-18.0,18,103.559937
-20.0,13,103.677772
-18.0,19,103.879615
-16.0,13,104.027028
-18.0,14,104.185375
-18.0,18,104.366504
-6.0,12,104.473952
-16.0,13,104.576316
-30.0,20,104.764169
-26.0,16,104.893382
-16.0,13,105.027944
-22.0,15,105.173964
-26.0,18,105.354335
-20.0,20,105.544731
-18.0,14,105.660935
-22.0,15,105.796305
-18.0,13,105.91685
-24.0,17,106.111181
-22.0,20,106.304607
-2.0,11,106.417293
-20.0,14,106.619283
-12.0,15,106.778091
-26.0,15,106.949486
-4.0,12,107.085912
-18.0,13,107.217036
-20.0,18,107.398488
-22.0,14,107.543377
-22.0,15,107.67411
-18.0,14,107.804282
-20.0,13,107.933932
-16.0,17,108.103195
-20.0,14,108.235448
-12.0,11,108.326603
-12.0,10,108.424635
-26.0,17,108.584227
-12.0,15,108.755688
-8.0,14,108.889521
-14.0,12,109.018142
-10.0,15,109.159557
-10.0,14,109.289112
-6.0,13,109.392441
-26.0,17,109.551344
-12.0,11,109.645299
-24.0,16,109.882938
-10.0,14,110.038215
-20.0,14,110.193613
-16.0,17,110.456391
-38.0,22,110.67543
-16.0,13,110.809742
-4.0,11,110.914765
-20.0,14,116.797587
-18.0,13,116.949741
-22.0,16,117.163873
-14.0,10,117.269241
-20.0,14,117.386076
-12.0,16,117.540797
-18.0,13,117.681808
-20.0,15,117.819902
-4.0,12,117.950652
-20.0,14,118.075524
-24.0,16,118.226693
-12.0,11,118.330395
-16.0,13,118.443183
-6.0,12,118.550508
-8.0,14,118.673285
-16.0,13,118.814041
-14.0,15,119.016433
