timesteps,episodes,avg_steps_per_episode,mean_reward,best_mean_reward,step_duration
620000,60467,10.253394413481734,-69.65,-68.6,28.998522996902466
630000,61463,10.249938987683647,-69.44,-68.6,26.778958559036255
640000,62458,10.246805853533575,-73.16,-68.6,27.240461826324463
650000,63457,10.243156783333596,-70.21,-68.6,28.011406660079956
660000,64454,10.239829956247867,-69.06,-68.6,26.61160373687744
670000,65453,10.23635280277451,-68.48,-68.6,27.148201942443848
680000,66441,10.234614168961937,-69.26,-68.48,26.20557141304016
690000,67438,10.231590497938848,-68.22,-68.48,26.604103326797485
700000,68436,10.22849085276755,-68.62,-68.22,25.692625284194946
710000,69435,10.225347447252826,-68.26,-68.22,27.17220187187195
720000,70433,10.22242414777164,-68.43,-68.22,27.183865308761597
730000,71431,10.219554535145805,-68.45,-68.22,27.56740093231201
740000,72430,10.216650559160568,-68.47,-68.22,27.751041650772095
750000,73428,10.214073650378602,-71.58,-68.22,27.901556968688965
760000,74427,10.2113211603316,-68.74,-68.22,25.978296041488647
770000,75426,10.208628324450455,-70.1,-68.22,25.244009017944336
780000,76426,10.20595085442127,-68.56,-68.22,27.443461418151855
790000,77386,10.208500245522446,-68.35,-68.22,27.128018856048584
800000,78377,10.206961225869835,-69.11,-68.22,27.308508157730103
810000,79375,10.204724409448819,-70.38,-68.22,27.249156951904297
820000,80345,10.205887111830233,-71.2,-68.22,26.10174870491028
830000,81304,10.208489127226212,-150.72,-68.22,27.42908787727356
840000,82289,10.207901420602997,-88.19,-68.22,27.628548622131348
850000,83287,10.205578301535654,-69.76,-68.22,26.744316577911377
860000,84285,10.203452571631964,-69.35,-68.22,25.046784162521362
870000,85284,10.201163172459077,-69.28,-68.22,26.62301015853882
880000,86271,10.200310649001402,-69.17,-68.22,26.21676540374756
890000,87270,10.198178068064626,-69.41,-68.22,25.992605209350586
900000,88270,10.195944261923643,-69.07,-68.22,26.839620113372803
910000,89269,10.193829884954463,-69.29,-68.22,27.915151596069336
920000,90229,10.19531414511964,-129.56,-68.22,27.072336196899414
930000,91204,10.19687732994167,-72.74,-68.22,27.21765446662903
940000,92204,10.194785475684352,-69.13,-68.22,26.125013828277588
950000,93202,10.192914315143453,-71.07,-68.22,27.359469890594482
960000,94201,10.190974618103843,-70.44,-68.22,27.981588125228882
970000,95197,10.189365211088585,-69.42,-68.22,29.5464448928833
980000,96097,10.197997856332664,-69.92,-68.22,27.591522932052612
990000,97096,10.196012194117163,-69.5,-68.22,28.02005887031555
1000000,98093,10.194376764906773,-69.08,-68.22,27.91936755180359
