#{"t_start": 1748583638.6622808, "env_id": "Maze-v0"}
r,l,t
-11.0,11,93.247713
-29.0,19,93.437676
-15.0,15,93.551482
-23.0,13,93.686953
-34.0,24,93.922002
-23.0,13,94.085881
-29.0,19,94.311826
-25.0,15,94.560452
-24.0,14,94.704514
-28.0,18,94.922132
-20.0,10,95.021219
-27.0,17,95.251488
-21.0,21,95.475995
-30.0,20,95.732211
-22.0,12,95.848601
-25.0,15,101.712179
-26.0,16,101.847642
-26.0,16,101.985882
-15.0,15,102.100558
-26.0,16,102.233911
-15.0,15,102.362471
-28.0,18,102.533506
-14.0,14,102.695414
-23.0,13,102.799077
-23.0,23,103.035823
-18.0,18,103.221324
-16.0,16,103.380705
-20.0,10,103.456733
-29.0,19,103.598069
-25.0,15,103.72282
-17.0,17,103.854348
-29.0,19,104.008461
-19.0,19,104.161015
-27.0,17,104.311736
-26.0,16,104.457488
-22.0,12,104.590028
-29.0,19,104.786334
-23.0,13,104.912251
-27.0,17,105.078154
-23.0,23,105.316479
-27.0,17,105.458766
-24.0,14,105.585919
-27.0,17,105.704992
-12.0,12,105.809027
-17.0,17,105.990103
-28.0,18,106.167448
-10.0,10,106.255508
-23.0,13,106.358455
-27.0,17,106.522973
-28.0,18,106.669693
-28.0,18,106.813195
-26.0,16,106.932339
-28.0,18,107.083924
-26.0,16,107.200388
-24.0,14,107.307618
-23.0,13,107.413993
-25.0,15,107.583805
-20.0,20,107.739586
-25.0,15,107.877967
-16.0,16,108.040882
-26.0,16,108.20441
-18.0,18,108.356116
-20.0,20,108.540728
-25.0,15,108.691211
-27.0,17,108.821362
-25.0,15,108.968116
-24.0,14,109.093055
-22.0,12,109.204727
-12.0,14,109.324327
-13.0,13,109.464892
-28.0,18,109.621322
-24.0,14,109.748894
-13.0,13,109.872656
-17.0,17,110.022894
-27.0,17,110.192552
-17.0,17,110.36738
-25.0,15,110.480321
-24.0,15,110.600281
-19.0,21,110.85163
-12.0,12,110.95273
-23.0,13,111.059335
-26.0,16,111.199664
-16.0,16,111.337591
-34.0,24,111.593401
-29.0,19,111.739345
-15.0,15,111.852141
-17.0,17,112.00198
-24.0,24,112.218563
-25.0,15,112.357329
-17.0,17,112.528979
-26.0,16,112.694396
-26.0,16,112.827675
-26.0,16,112.976519
-14.0,14,113.129936
-25.0,15,113.277481
-28.0,18,113.422433
-18.0,18,113.577541
-34.0,24,113.770452
-18.0,18,113.946272
-23.0,13,114.055034
-19.0,19,114.231721
-21.0,21,114.413822
-17.0,17,114.565113
-14.0,14,114.697752
-20.0,20,114.889586
-25.0,15,115.021159
-28.0,18,115.189677
-30.0,20,115.353672
-22.0,22,115.545709
-19.0,19,115.712583
-28.0,18,115.864952
-26.0,16,116.008381
-24.0,14,116.135186
-24.0,14,116.250636
-27.0,17,116.409904
-20.0,22,116.571784
-15.0,15,116.702093
-27.0,17,116.857638
-22.0,12,116.974759
-14.0,14,117.090298
-17.0,17,117.24097
-28.0,18,117.401085
-26.0,16,117.524894
-13.0,13,117.641734
-23.0,13,117.780524
-32.0,22,117.978641
-28.0,18,118.126977
-25.0,15,118.243752
-21.0,21,118.412395
-28.0,18,118.60631
