timesteps,episodes,avg_steps_per_episode,mean_reward,best_mean_reward,step_duration
79000,6198,12.744917715392061,-11.87,-11.26,2.105161428451538
80000,6282,12.733365170327922,-12.22,-11.26,3.2979397773742676
81000,6364,12.726429918290384,-12.09,-11.26,2.124568223953247
82000,6448,12.715570719602978,-11.84,-11.26,3.4762187004089355
83000,6528,12.714460784313726,-12.71,-11.26,2.086928367614746
84000,6607,12.71212350537309,-13.01,-11.26,3.432131052017212
85000,6691,12.703631744133911,-12.16,-11.26,2.12496018409729
86000,6772,12.698316597755463,-11.75,-11.26,2.10669207572937
87000,6853,12.694732234058076,-11.95,-11.26,3.4197287559509277
88000,6936,12.686851211072664,-11.9,-11.26,2.1371397972106934
89000,7019,12.679299045448069,-11.93,-11.26,3.5001864433288574
90000,7101,12.67370792846078,-12.49,-11.26,2.070000171661377
91000,7183,12.668662118891827,-12.24,-11.26,3.4485926628112793
92000,7262,12.668135499862297,-12.44,-11.26,2.069282054901123
93000,7346,12.65995099373809,-12.2,-11.26,3.3617238998413086
94000,7427,12.656388851487815,-12.14,-11.26,2.1038384437561035
95000,7506,12.65654143351985,-12.88,-11.26,3.436292886734009
96000,7588,12.651027938850817,-11.94,-11.26,2.0865793228149414
97000,7669,12.646629286738818,-11.93,-11.26,3.407855987548828
98000,7750,12.64374193548387,-12.48,-11.26,2.0649304389953613
99000,7830,12.64176245210728,-12.67,-11.26,3.3954195976257324
100000,7910,12.64134007585335,-12.31,-11.26,2.0728957653045654
